bathrooms,bedrooms,beds,city,currency,id,is_business_travel_ready,is_fully_refundable,is_host_highly_rated,is_new_listing,is_rebookable,is_superhost,latitude,longitude,name,person_capacity,picture_count,price,price_with_service_fee,property_type_id,rate_type,reviews_count,room_and_property_type,room_type,room_type_category,space_type,tier_id,user_id
1.5,3,4,Hellevoetsluis,EUR,27820258,false,true,true,false,false,false,51.83806353973032,4.136077456823529,Hellevoetsluis Bed & Breakfast,4,8,25,25,3,nightly,8,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,210081862
1,1,1,Den Haag,EUR,26616070,false,true,false,false,false,false,52.07626013916729,4.291589935978484,Private Room in Bright Home Near Center and Beach!,3,7,27,27,1,nightly,19,Privékamer in appartement,Privékamer,private_room,Privékamer,0,44817702
1,1,2,Den Haag,EUR,19696446,false,true,false,false,false,false,52.08718559985291,4.255373245826831,"ENJOY the SUNSHINE! BEACH, DUNES, The Hague, SURF",3,3,29,29,1,nightly,27,Privékamer in appartement,Privékamer,private_room,Privékamer,0,122477486
1,1,1,Nieuwkoop,EUR,19063401,false,true,false,false,false,false,52.147594290864006,4.7633037672125536,Zolder etage met eigen badkamer nabij Amsterdam,2,10,29,29,2,nightly,24,Privékamer in woning,Privékamer,private_room,Privékamer,0,40095943
1,1,1,Delft,EUR,25193613,false,true,true,false,false,true,52.008516878163796,4.373939378117284,TU Delft + Private bathroom + walkscore 95,2,11,27,27,1,nightly,12,Privékamer in appartement,Privékamer,private_room,Privékamer,0,10239880
1.5,1,1,Dordrecht,EUR,13840920,false,true,false,false,false,false,51.775309909235396,4.674091151281444,Mooie kamer dichtbij natuur park de Biesbosch,2,10,27,27,36,nightly,56,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,81673122
1.5,3,9,Noordeloos,EUR,12817574,false,true,false,false,false,false,51.89084782261389,4.951587086988373,Verblijf op de boerderij!,9,34,29,29,53,nightly,73,Privékamer in gastsuite,Privékamer,private_room,Privékamer,0,69493775
1,1,2,Leiden,EUR,19571637,false,true,false,false,false,true,52.162808856539016,4.514143048529846,Single room in cosy townhouse with backyard,1,22,30,30,36,nightly,39,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,45531746
1,1,3,Den Haag,EUR,28407278,false,true,true,true,false,false,52.07154222031791,4.287128028576068,Shared room at the perfect location in the hague.,1,9,25,25,1,nightly,2,Gedeelde kamer in appartement,Gedeelde Kamer,shared_room,Gedeelde Kamer,0,207707721
3,1,4,Den Haag,EUR,28031174,false,true,false,true,false,false,52.05453192581211,4.31596698098665,海蓝之屋,4,19,30,30,36,nightly,0,Gedeelde kamer in stadswoning,Gedeelde Kamer,shared_room,Gedeelde Kamer,0,208162848
1.5,1,1,Delft,EUR,23316033,false,true,false,false,false,false,52.01502000008798,4.372439805571039,Garden Gate Get-A-Way,2,12,25,25,2,nightly,19,Privékamer in woning,Privékamer,private_room,Privékamer,0,54488391
1,1,2,Leiden,EUR,28158337,false,true,true,true,false,false,52.146805907764154,4.4533895804557995,Charming snug room in  Leiden South.,2,3,29,29,1,nightly,1,Privékamer in appartement,Privékamer,private_room,Privékamer,0,101980165
1,3,6,Noordwijk,EUR,16007848,false,true,true,false,false,true,52.23174593279358,4.441342038763417,Gezellig gastvrij klein pension Noordwijk 2201 GG,1,15,30,30,2,nightly,31,Privékamer in woning,Privékamer,private_room,Privékamer,0,75083162
1,1,2,Den Haag,EUR,16612491,false,true,true,false,false,false,52.10509697329685,4.2793864153677355,"Unique home-cinema conversion, near beach & shops",4,13,29,29,1,nightly,23,Privékamer in appartement,Privékamer,private_room,Privékamer,0,5844276
1,1,1,'s-Gravenzande,EUR,28478326,false,true,false,true,false,false,52.0022599789539,4.138046154897664,Fijn chalet aan zee,2,3,28,28,22,nightly,0,Geheel chalet,Gehele woning/appartement,entire_home,Geheel chalet,0,90841059
1,1,3,Noordeloos,EUR,15123448,false,true,false,false,false,false,51.88929399407999,4.951079792939115,Een kamer op de boerderij,3,14,25,25,63,nightly,34,Privékamer in vakantieboerderij,Privékamer,private_room,Privékamer,0,69493775
2,1,2,Maasland,EUR,14021422,false,true,true,false,false,true,51.928482,4.271349,Maasland - Kamer Pauline,2,15,28,28,11,nightly,18,Privékamer in villa,Privékamer,private_room,Privékamer,0,65696064
1,1,1,Den Haag,EUR,14611678,false,true,false,false,false,false,52.06161107288717,4.276376010548971,Home away from home in The Hague,1,6,25,25,1,nightly,22,Privékamer in appartement,Privékamer,private_room,Privékamer,0,90397895
1,1,1,Voorhout,EUR,5915529,false,true,false,false,false,false,52.220707257920566,4.493535153965485,Nice house in quiet neighbourhood,1,5,29,29,2,nightly,28,Privékamer in woning,Privékamer,private_room,Privékamer,0,18379797
1.5,1,1,Rhoon,EUR,27958480,false,true,false,true,false,false,51.853308043001704,4.462209420294228,"Retro-caravan Heuvelsteijn, rust en verder weinig!",2,6,30,30,32,nightly,2,Camper,Gehele woning/appartement,entire_home,Camper,0,8728192
1,1,1,Nieuwerkerk aan den IJssel,EUR,16506938,false,true,true,false,false,true,51.96780018222489,4.605903283131295,Simple room close to Rotterdam,1,8,21,21,2,nightly,25,Privékamer in woning,Privékamer,private_room,Privékamer,0,29054536
1,1,1,Rotterdam,EUR,18940842,false,true,true,false,false,false,51.944334743145085,4.5416532483661936,sunny room 1,1,21,25,25,1,nightly,4,Privékamer in appartement,Privékamer,private_room,Privékamer,0,13136873
1,1,1,Capelle aan den IJssel,EUR,15031208,false,true,false,false,false,false,51.947353390309424,4.588726229992331,Cosy Room Near the Centre of Rotterdam,2,23,28,28,1,nightly,31,Privékamer in appartement,Privékamer,private_room,Privékamer,0,31806447
1,1,1,Rotterdam,EUR,18971389,false,true,true,false,false,false,51.943615261144494,4.542411746787966,Sunny room 3,1,19,25,25,1,nightly,5,Privékamer in appartement,Privékamer,private_room,Privékamer,0,13136873
1,1,2,Leiden,EUR,18074914,false,true,true,false,false,false,52.1455746582203,4.451468064849119,Cosy and cute stay.,1,7,25,25,1,nightly,21,Privékamer in appartement,Privékamer,private_room,Privékamer,0,101980165
1,1,4,Rotterdam,EUR,21548387,false,true,true,false,false,false,51.91816166577012,4.456491251533096,Large appartement  near Rotterdam centre,2,8,30,30,36,nightly,11,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,156666059
1,1,1,Den Haag,EUR,28071275,false,true,false,true,false,false,52.072957564496974,4.284020504958304,Den haag Gebouw met meerdere ruimtes,1,7,30,30,1,nightly,1,Privékamer in appartement,Privékamer,private_room,Privékamer,0,81472193
0.5,1,2,Den Haag,EUR,7707364,false,true,false,false,false,false,52.10895880470747,4.280392327153804,Nice room with soft bed,2,4,26,26,2,nightly,70,Privékamer in woning,Privékamer,private_room,Privékamer,0,8860750
1,1,1,Rotterdam,EUR,25933279,false,true,false,false,false,false,51.89254828261172,4.466079483075241,Historic Rotterdam Apartment,2,6,25,25,1,nightly,15,Privékamer in appartement,Privékamer,private_room,Privékamer,0,194925979
1,1,1,Den Haag,EUR,23728582,false,true,true,false,false,false,52.05681417427823,4.296904682357743,Single room with balcony,1,8,20,20,1,nightly,17,Privékamer in appartement,Privékamer,private_room,Privékamer,0,19740940
1,1,1,Dinteloord,EUR,15374692,false,true,false,false,false,false,51.63070623911839,4.37413088960874,Dinteloord,2,3,27,27,2,nightly,0,Privékamer in woning,Privékamer,private_room,Privékamer,0,95318961
1.5,1,1,Delft,EUR,28951837,false,true,false,true,false,false,52.00822105894685,4.349020061691859,Gezellig Bedroom in Hof van Delft,2,5,21,21,36,nightly,0,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,39016340
0.5,1,1,Den Haag,EUR,18848851,false,true,false,false,false,false,52.10919502876567,4.279205404040158,Scheveningen,2,4,26,26,2,nightly,24,Privékamer in woning,Privékamer,private_room,Privékamer,0,8860750
1,1,1,Rotterdam,EUR,27152027,false,true,false,false,false,false,51.918590409030436,4.451229621013308,Room short stay single person Rotterdam Apartment,1,8,25,25,1,nightly,1,Privékamer in appartement,Privékamer,private_room,Privékamer,0,46931811
1,1,1,Dordrecht,EUR,12666658,false,true,false,false,false,false,51.80723282939579,4.6785109927565145,Ruime privékamer nabij centrum,1,8,30,30,2,nightly,58,Privékamer in woning,Privékamer,private_room,Privékamer,0,4916203
1,0,1,Den Haag,EUR,25804503,false,true,false,false,false,false,52.08710632957873,4.340021940747362,Cozy room center of The Hague,2,8,27,27,2,nightly,8,Privékamer in woning,Privékamer,private_room,Privékamer,0,165848310
1,1,2,Rotterdam,EUR,12376126,false,true,true,false,false,false,51.937405,4.471715,"Vintage design ECOroom, double bed and lounge area",2,11,26,26,1,nightly,21,Privékamer in appartement,Privékamer,private_room,Privékamer,0,15259417
0.5,1,2,Den Haag,EUR,3275086,false,true,false,false,false,false,52.10798486551315,4.278966832545732,Bigroom with workplace,2,12,30,30,2,nightly,91,Privékamer in woning,Privékamer,private_room,Privékamer,0,8860750
1,1,2,Den Haag,EUR,21493265,false,true,true,false,false,false,52.08714777366951,4.3440374558300245,Cosy room in The Hague,2,11,30,30,1,nightly,4,Privékamer in appartement,Privékamer,private_room,Privékamer,0,11624560
2,1,1,Rotterdam,EUR,28793465,false,true,false,true,false,false,51.93272213354191,4.463841775428328,Cozy room 10min from Centraal,2,4,30,30,1,nightly,0,Privékamer in appartement,Privékamer,private_room,Privékamer,0,9324525
1,1,1,Den Haag,EUR,28325462,false,true,false,true,false,true,52.10550813979807,4.28822420432915,Den Haag/Scheveningen : Big Room + Free Breakfast,2,10,30,30,3,nightly,2,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,4242170
1,1,2,Rotterdam,EUR,15183170,false,true,false,false,false,false,51.91962606493816,4.4453744938102675,Studio 2 in Rotterdam,2,13,30,30,2,nightly,8,Privékamer in woning,Privékamer,private_room,Privékamer,0,25433097
1,1,1,Den Haag,EUR,28637975,false,true,false,true,false,false,52.07167762827752,4.317216114956736,Hague City Center Room 2 + Bike,1,12,28,28,1,nightly,0,Privékamer in appartement,Privékamer,private_room,Privékamer,0,213095443
1,1,2,Rotterdam,EUR,26756726,false,true,false,false,false,false,51.91776643609265,4.42066904602198,Nice room l,2,5,30,30,1,nightly,2,Privékamer in appartement,Privékamer,private_room,Privékamer,0,25433097
3,1,8,Rotterdam,EUR,9742216,false,true,true,false,false,false,51.92186887852825,4.46618612904905,5Hostel Rotterdam,8,4,25,25,45,nightly,35,Gedeelde kamer in hostel,Gedeelde Kamer,shared_room,Gedeelde Kamer,0,7718807
2,1,2,Maasland,EUR,14021645,false,true,true,false,false,true,51.928482,4.271349,Maasland - Kamer Ferdy,2,17,28,28,2,nightly,10,Privékamer in woning,Privékamer,private_room,Privékamer,0,65696064
1,1,1,Rotterdam,EUR,9163013,false,true,true,false,false,false,51.933290988077246,4.456788464265815,Apartment in Rotterdam Blijdorp (north),2,18,28,28,1,nightly,30,Privékamer in appartement,Privékamer,private_room,Privékamer,0,24525520
1.5,1,1,Rotterdam,EUR,6840346,false,true,true,false,false,false,51.94786563262735,4.563539824779588,a cozy sunshine room,1,15,23,23,1,nightly,5,Privékamer in appartement,Privékamer,private_room,Privékamer,0,13136873
1,1,1,Den Haag,EUR,28630934,false,true,false,true,false,false,52.071892,4.316946,Hague City Center Room 1  + Bike,2,15,29,29,1,nightly,0,Privékamer in appartement,Privékamer,private_room,Privékamer,0,213095443
1,1,1,Rotterdam,EUR,9846143,false,true,true,false,false,false,51.93572788348925,4.461408780681313,Room in Rotterdam.,1,10,30,30,1,nightly,54,Privékamer in appartement,Privékamer,private_room,Privékamer,0,11086498
3,1,8,Rotterdam,EUR,1436796,false,true,true,false,false,false,51.922535622342146,4.4646028141702,4Hostel Rotterdam,8,9,25,25,45,nightly,27,Gedeelde kamer in hostel,Gedeelde Kamer,shared_room,Gedeelde Kamer,0,7718807
1,1,1,Den Haag,EUR,22641111,false,true,true,false,false,true,52.079907240663054,4.311471327199595,Den Haag City Center Oasis,2,12,26,26,1,nightly,39,Privékamer in appartement,Privékamer,private_room,Privékamer,0,41253903
1,1,3,Rotterdam,EUR,3885660,false,true,true,false,false,true,51.97019806148083,4.584175074163261,Near Erasmus University,4,19,28,28,36,nightly,118,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,13768594
1,1,1,Den Haag,EUR,23693080,false,true,true,false,false,false,52.076354263724944,4.275629931506218,beautiful room close to city and beach,1,13,25,25,3,nightly,17,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,113713349
1,0,1,Den Haag,EUR,27377275,false,true,false,false,false,false,52.08469596107672,4.335109684351421,*Very close to the central station 10 min walk!,2,3,22,22,1,nightly,2,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,206330127
1,1,1,Voorburg,EUR,19203099,false,true,true,false,false,false,52.07660423828718,4.339837300777967,Bright room WiFi - Den Haag Laan van NOI station,1,7,28,28,1,nightly,44,Privékamer in appartement,Privékamer,private_room,Privékamer,0,2713515
1,1,1,Den Haag,EUR,7552750,false,true,true,false,false,true,52.09763225510887,4.360762674470843,A room in Den Haag/Easy connection to Leiden,1,3,28,28,1,nightly,22,Privékamer in appartement,Privékamer,private_room,Privékamer,0,9428998
1,1,1,Den Haag,EUR,18672319,false,true,true,false,false,false,52.057807793450344,4.318877280339963,Quiet room for 1p - for medium/long stay.,1,7,27,27,1,nightly,6,Privékamer in appartement,Privékamer,private_room,Privékamer,0,45160213
3,1,1,Rotterdam,EUR,19244914,false,true,true,false,false,false,51.94840863561677,4.564992087573814,Nice room with budget price,1,16,24,24,36,nightly,4,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,13136873
1,1,1,Rotterdam,EUR,28935561,false,true,false,true,false,false,51.905379319414756,4.464133700998117,High school rotterdam and erasmus university,1,5,25,25,1,nightly,0,Gedeelde kamer in appartement,Gedeelde Kamer,shared_room,Gedeelde Kamer,0,137495005
1,1,1,Rotterdam,EUR,118697,false,true,true,false,false,true,51.95561122649743,4.473697962631462,room & roof terrace- free parking,1,13,30,30,1,nightly,15,Privékamer in appartement,Privékamer,private_room,Privékamer,0,135519
1,1,1,Den Haag,EUR,22064832,false,true,false,false,false,false,52.07710144624592,4.280424821827842,Big bed! Cosy bedroom. Near sea/market/citycenter!,2,9,23,23,37,nightly,1,Privékamer in condo,Privékamer,private_room,Privékamer,0,161129116
1,1,1,Den Haag,EUR,26389100,false,true,true,false,false,false,52.06817856005539,4.258061120693372,2 Rooms(bedroom/Livingroom)10-15min from center,1,3,20,20,1,nightly,1,Privékamer in appartement,Privékamer,private_room,Privékamer,0,82622052
1,2,3,Bergambacht,EUR,16992799,false,true,true,false,false,false,51.93176760429139,4.782707797711041,2 privé kamers met privé badkamer in Bergambacht,2,10,27,27,37,nightly,4,Privékamer in condo,Privékamer,private_room,Privékamer,0,113815364
1.5,2,4,Rijnsaterwoude,EUR,14612999,false,true,false,false,false,false,52.19399758892879,4.673651572993413,"4 lowbudget beds, own parking",4,1,25,25,3,nightly,37,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,90690811
1,1,1,Den Haag,EUR,21943694,false,true,true,false,false,false,52.07783379569339,4.2774891626713964,Cosy room in a beautiful and safe area,1,8,30,30,1,nightly,15,Privékamer in appartement,Privékamer,private_room,Privékamer,0,29179109
1,1,1,Giessenburg,EUR,23941621,false,true,false,false,false,false,51.84907743987508,4.888190763515552,Nette 1 persoon kamer in Giessenburg,1,7,24,24,2,nightly,8,Privékamer in woning,Privékamer,private_room,Privékamer,0,179996342
1,1,1,Den Haag,EUR,19479525,false,true,false,false,false,false,52.07855365638499,4.30152796312163,Room in the downtown,1,7,30,30,1,nightly,3,Privékamer in appartement,Privékamer,private_room,Privékamer,0,2903716
1,1,1,Den Haag,EUR,21463714,false,true,false,false,false,false,52.07019525575319,4.305635554333888,Single room near city centre.,1,3,25,25,1,nightly,40,Privékamer in appartement,Privékamer,private_room,Privékamer,0,18011334
2,1,16,Delft,EUR,7845018,false,true,false,false,false,false,52.0132733916714,4.357869187266372,"Hostel Delft, shared dormitory",16,13,22,22,36,nightly,13,Gedeelde kamer in stadswoning,Gedeelde Kamer,shared_room,Gedeelde Kamer,0,39728743
1,1,1,Schiedam,EUR,11920806,false,true,false,false,false,true,51.92174811429018,4.401975567090497,15min from Rotterdam Centrum,1,7,25,25,1,nightly,66,Privékamer in appartement,Privékamer,private_room,Privékamer,0,64316466
1,1,1,Leiden,EUR,25488533,false,true,false,false,false,false,52.15859116833216,4.496363477964473,Room in citycentre of Leiden,2,3,30,30,1,nightly,1,Privékamer in appartement,Privékamer,private_room,Privékamer,0,30413410
